customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,"has_churned
",has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,avg_monthly_charge,contract_type,phone_type,internet_type
0219-YTZUE,Male,0,Yes,Yes,2,2,0,Bank transfer (automatic),84.8,371.9,Yes,4.385613208,FALSE,TRUE,TRUE,TRUE,TRUE,3,2021-03-14,$84.80,Month-to-Month,Two or More Lines,Fiber Optic
0220-EBGCE,Male,0,No,No,1,2,0,Electronic check,85.85,167.3,Yes,1.948747816,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-05-27,$85.85,Month-to-Month,One Line,Fiber Optic
0221-NAUXK,Male,0,No,Yes,1,0,1,Bank transfer (automatic),19.95,219.5,No,11.00250627,FALSE,FALSE,TRUE,FALSE,FALSE,2,2020-08-25,$19.95,1 Year,One Line,No Internet Service
0221-WMXNQ,Male,1,No,No,1,2,0,Electronic check,75.35,273.4,No,3.628400796,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-04-06,$75.35,Month-to-Month,One Line,Fiber Optic
0222-CNVPT,Male,1,No,No,0,1,0,Credit card (automatic),48.8,2555.05,No,52.35758197,FALSE,FALSE,FALSE,TRUE,FALSE,0,2017-03-16,$48.80,Month-to-Month,No Phone Service,DSL
0224-HJAPT,Male,0,No,No,2,1,0,Electronic check,47.15,223.15,Yes,4.732767762,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-03-04,$47.15,Month-to-Month,Two or More Lines,DSL
0224-NIJLP,Male,0,Yes,Yes,1,0,2,Mailed check,20.15,165.5,No,8.213399504,FALSE,FALSE,TRUE,FALSE,FALSE,3,2020-11-18,$20.15,2 Year,One Line,No Internet Service
0224-RLWWD,Female,1,No,No,1,1,0,Electronic check,44.3,89.3,No,2.015801354,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-05-25,$44.30,Month-to-Month,One Line,DSL
0225-ZORZP,Male,0,No,No,1,2,0,Electronic check,84.3,235.05,No,2.788256228,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-05-02,$84.30,Month-to-Month,One Line,Fiber Optic
0228-MAUWC,Male,0,No,No,2,1,0,Electronic check,59.55,1144.6,No,19.22082284,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-12-19,$59.55,Month-to-Month,Two or More Lines,DSL
0229-LFJAF,Male,0,No,No,2,1,2,Bank transfer (automatic),69.65,4908.25,No,70.47020818,FALSE,FALSE,TRUE,TRUE,TRUE,0,2015-09-12,$69.65,2 Year,Two or More Lines,DSL
0230-UBYPQ,Male,1,Yes,No,0,1,1,Bank transfer (automatic),36.1,2298.9,No,63.68144044,FALSE,FALSE,FALSE,TRUE,FALSE,1,2016-04-06,$36.10,1 Year,No Phone Service,DSL
0230-WEQUW,Male,0,Yes,No,0,1,2,Bank transfer (automatic),56.6,3789.2,No,66.94699647,FALSE,FALSE,FALSE,TRUE,FALSE,1,2015-12-28,$56.60,2 Year,No Phone Service,DSL
0231-LXVAP,Male,0,No,No,1,2,0,Electronic check,75.9,75.9,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$75.90,Month-to-Month,One Line,Fiber Optic
0233-FTHAV,Female,0,No,No,2,2,1,Bank transfer (automatic),79.2,4765,No,60.16414141,TRUE,FALSE,TRUE,TRUE,TRUE,0,2016-07-22,$79.20,1 Year,Two or More Lines,Fiber Optic
0234-TEVTT,Female,0,Yes,Yes,0,1,1,Credit card (automatic),45,2196.3,No,48.80666667,TRUE,FALSE,FALSE,TRUE,FALSE,3,2017-07-02,$45.00,1 Year,No Phone Service,DSL
0235-KGSLC,Female,0,No,No,1,2,0,Credit card (automatic),85.55,85.55,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$85.55,Month-to-Month,One Line,Fiber Optic
0236-HFWSV,Male,0,No,No,2,2,0,Electronic check,93.35,1444.65,Yes,15.47562935,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-04-11,$93.35,Month-to-Month,Two or More Lines,Fiber Optic
0237-YFUTL,Female,0,Yes,No,2,2,0,Bank transfer (automatic),109.65,5405.8,No,49.3005016,TRUE,FALSE,TRUE,TRUE,TRUE,1,2017-06-17,$109.65,Month-to-Month,Two or More Lines,Fiber Optic
0238-WHBIQ,Male,0,Yes,Yes,2,1,2,Credit card (automatic),89.7,6339.3,No,70.6722408,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-09-06,$89.70,2 Year,Two or More Lines,DSL
0239-OXEXL,Female,0,No,No,2,2,0,Mailed check,84.25,3847.6,No,45.66884273,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-10-05,$84.25,Month-to-Month,Two or More Lines,Fiber Optic
0244-LGNFY,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),92.65,6733,No,72.67134377,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-07-07,$92.65,2 Year,Two or More Lines,DSL
0247-SLUJI,Male,0,Yes,Yes,1,0,0,Mailed check,19.7,19.7,No,1,FALSE,FALSE,TRUE,FALSE,FALSE,3,2021-06-25,$19.70,Month-to-Month,One Line,No Internet Service
0248-IPDFW,Female,0,No,No,2,1,0,Electronic check,50.1,50.1,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-06-25,$50.10,Month-to-Month,Two or More Lines,DSL
0248-PGHBZ,Female,1,No,No,1,2,2,Bank transfer (automatic),92.45,6140.85,No,66.42347215,TRUE,FALSE,TRUE,TRUE,TRUE,0,2016-01-13,$92.45,2 Year,One Line,Fiber Optic
0253-ZTEOB,Female,0,Yes,Yes,2,1,2,Electronic check,79.65,3870.3,No,48.5913371,TRUE,FALSE,TRUE,TRUE,TRUE,3,2017-07-09,$79.65,2 Year,Two or More Lines,DSL
0254-FNMCI,Female,0,No,No,1,2,2,Electronic check,109.9,7624.2,No,69.37397634,TRUE,FALSE,TRUE,TRUE,TRUE,0,2015-10-15,$109.90,2 Year,One Line,Fiber Optic
0254-KCJGT,Male,0,Yes,No,2,1,1,Credit card (automatic),81.4,4354.45,No,53.49447174,FALSE,FALSE,TRUE,TRUE,TRUE,1,2017-02-09,$81.40,1 Year,Two or More Lines,DSL
0254-WWRKD,Female,0,Yes,Yes,1,1,1,Credit card (automatic),50.55,3431.75,No,67.88822948,TRUE,FALSE,TRUE,TRUE,TRUE,3,2015-11-30,$50.55,1 Year,One Line,DSL
0256-LTHVJ,Female,0,Yes,Yes,1,2,0,Electronic check,81.05,2227.1,Yes,27.47809994,TRUE,TRUE,TRUE,TRUE,TRUE,3,2019-04-12,$81.05,Month-to-Month,One Line,Fiber Optic
0257-KXZGU,Female,0,Yes,Yes,2,1,0,Bank transfer (automatic),62.45,2045.55,No,32.755004,TRUE,FALSE,TRUE,TRUE,TRUE,3,2018-11-02,$62.45,Month-to-Month,Two or More Lines,DSL
0257-ZESQC,Female,1,Yes,No,1,2,0,Bank transfer (automatic),75.2,1929.35,Yes,25.65625,TRUE,TRUE,TRUE,TRUE,TRUE,1,2019-06-06,$75.20,Month-to-Month,One Line,Fiber Optic
0258-NOKBL,Male,0,No,No,1,2,0,Electronic check,90.4,268.45,No,2.969579646,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-04-26,$90.40,Month-to-Month,One Line,Fiber Optic
0259-GBZSH,Male,0,No,No,2,2,0,Electronic check,85.65,181.5,Yes,2.119089317,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-05-22,$85.65,Month-to-Month,Two or More Lines,Fiber Optic
0260-ZDLGK,Female,0,No,Yes,1,1,0,Mailed check,72.9,651.4,Yes,8.935528121,TRUE,TRUE,TRUE,TRUE,TRUE,2,2020-10-27,$72.90,Month-to-Month,One Line,DSL
0263-FJTQO,Male,0,Yes,Yes,2,1,2,Credit card (automatic),70.5,3486.65,No,49.45602837,FALSE,FALSE,TRUE,TRUE,TRUE,3,2017-06-12,$70.50,2 Year,Two or More Lines,DSL
0264-CNITK,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.1,1389.6,No,69.13432836,TRUE,FALSE,TRUE,FALSE,FALSE,3,2015-10-23,$20.10,2 Year,One Line,No Internet Service
0265-EDXBD,Male,1,Yes,No,2,2,0,Electronic check,74.9,2303.35,Yes,30.75233645,FALSE,TRUE,TRUE,TRUE,TRUE,1,2019-01-02,$74.90,Month-to-Month,Two or More Lines,Fiber Optic
0265-PSUAE,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),100.7,1522.7,No,15.12115194,TRUE,FALSE,TRUE,TRUE,TRUE,3,2020-04-22,$100.70,Month-to-Month,One Line,Fiber Optic
0266-CLZKZ,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),105.65,6717.9,No,63.58637009,TRUE,FALSE,TRUE,TRUE,TRUE,3,2016-04-08,$105.65,2 Year,Two or More Lines,Fiber Optic
0266-GMEAO,Male,0,Yes,Yes,2,2,2,Credit card (automatic),114.3,8058.55,No,70.50349956,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-09-11,$114.30,2 Year,Two or More Lines,Fiber Optic
0268-QKIWO,Female,0,No,No,1,0,0,Electronic check,19.75,58.85,Yes,2.979746835,TRUE,TRUE,TRUE,FALSE,FALSE,0,2021-04-26,$19.75,Month-to-Month,One Line,No Internet Service
0269-XFESX,Male,0,Yes,Yes,2,0,1,Mailed check,24.35,538.5,No,22.11498973,FALSE,FALSE,TRUE,FALSE,FALSE,3,2019-09-22,$24.35,1 Year,Two or More Lines,No Internet Service
0270-THENM,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),69.85,5102.35,No,73.04724409,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-06-26,$69.85,2 Year,Two or More Lines,DSL
0274-JKUJR,Male,0,Yes,Yes,0,1,0,Mailed check,58.85,465.7,No,7.913338997,FALSE,FALSE,FALSE,TRUE,FALSE,3,2020-11-27,$58.85,Month-to-Month,No Phone Service,DSL
0277-BKSQP,Male,0,Yes,Yes,1,1,0,Electronic check,54.4,475.1,No,8.733455882,FALSE,FALSE,TRUE,TRUE,TRUE,3,2020-11-02,$54.40,Month-to-Month,One Line,DSL
0277-ORXQS,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),50.55,3364.55,No,66.55885262,FALSE,FALSE,FALSE,TRUE,FALSE,3,2016-01-09,$50.55,2 Year,No Phone Service,DSL
0278-YXOOG,Male,0,No,No,1,0,0,Mailed check,21.05,113.85,Yes,5.408551069,FALSE,TRUE,TRUE,FALSE,FALSE,0,2021-02-11,$21.05,Month-to-Month,One Line,No Internet Service
0280-XJGEX,Male,0,No,No,2,2,0,Bank transfer (automatic),103.7,5036.3,Yes,48.56605593,FALSE,TRUE,TRUE,TRUE,TRUE,0,2017-07-09,$103.70,Month-to-Month,Two or More Lines,Fiber Optic
0281-CNTZX,Male,0,Yes,No,1,0,2,Bank transfer (automatic),19.95,1234.8,No,61.89473684,FALSE,FALSE,TRUE,FALSE,FALSE,1,2016-05-30,$19.95,2 Year,One Line,No Internet Service
0282-NVSJS,Female,1,Yes,Yes,0,1,0,Mailed check,29.3,355.9,No,12.14675768,TRUE,FALSE,FALSE,TRUE,FALSE,3,2020-07-21,$29.30,Month-to-Month,No Phone Service,DSL
0285-INHLN,Male,0,Yes,Yes,1,1,0,Credit card (automatic),54.75,1510.3,No,27.58538813,FALSE,FALSE,TRUE,TRUE,TRUE,3,2019-04-08,$54.75,Month-to-Month,One Line,DSL
0289-IVARM,Female,0,No,No,1,1,0,Electronic check,60.55,1982.6,No,32.74318745,TRUE,FALSE,TRUE,TRUE,TRUE,0,2018-11-03,$60.55,Month-to-Month,One Line,DSL
0292-WEGCH,Female,0,Yes,Yes,2,1,0,Electronic check,86.2,4524.05,No,52.48317865,TRUE,FALSE,TRUE,TRUE,TRUE,3,2017-03-12,$86.20,Month-to-Month,Two or More Lines,DSL
0295-PPHDO,Male,0,No,No,2,2,0,Electronic check,95.45,95.45,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$95.45,Month-to-Month,Two or More Lines,Fiber Optic
0295-QVKPB,Male,0,No,No,1,1,0,Credit card (automatic),63.95,318.1,No,4.974198593,FALSE,FALSE,TRUE,TRUE,TRUE,0,2021-02-24,$63.95,Month-to-Month,One Line,DSL
0297-RBCSG,Male,0,No,No,1,1,1,Bank transfer (automatic),65.35,1231.85,No,18.85003826,FALSE,FALSE,TRUE,TRUE,TRUE,0,2019-12-30,$65.35,1 Year,One Line,DSL
0298-XACET,Male,0,Yes,Yes,0,1,2,Mailed check,50.2,2554,No,50.87649402,FALSE,FALSE,FALSE,TRUE,FALSE,3,2017-04-30,$50.20,2 Year,No Phone Service,DSL
0301-FIDRB,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),63.8,4684.3,No,73.42163009,TRUE,FALSE,FALSE,TRUE,FALSE,3,2015-06-14,$63.80,2 Year,No Phone Service,DSL
0301-KOBTQ,Male,0,No,No,1,0,2,Bank transfer (automatic),20.05,614.45,No,30.64588529,FALSE,FALSE,TRUE,FALSE,FALSE,0,2019-01-05,$20.05,2 Year,One Line,No Internet Service
0302-JOIVN,Female,0,Yes,No,1,2,0,Electronic check,101.15,842.9,Yes,8.333168562,TRUE,TRUE,TRUE,TRUE,TRUE,1,2020-11-14,$101.15,Month-to-Month,One Line,Fiber Optic
0303-UNCIP,Male,0,No,No,2,1,1,Mailed check,65,2531.8,No,38.95076923,FALSE,FALSE,TRUE,TRUE,TRUE,0,2018-04-28,$65.00,1 Year,Two or More Lines,DSL
0303-WMMRN,Male,0,No,No,1,0,0,Mailed check,19.25,86.05,No,4.47012987,FALSE,FALSE,TRUE,FALSE,FALSE,0,2021-03-12,$19.25,Month-to-Month,One Line,No Internet Service
0305-SQECB,Female,0,No,Yes,0,1,1,Mailed check,36.05,402.6,No,11.16782247,TRUE,FALSE,FALSE,TRUE,FALSE,2,2020-08-20,$36.05,1 Year,No Phone Service,DSL
0306-JAELE,Male,0,No,No,1,2,0,Electronic check,96.1,453.4,Yes,4.718002081,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-03-04,$96.10,Month-to-Month,One Line,Fiber Optic
0307-BCOPK,Female,0,No,No,1,0,1,Mailed check,19.05,326.65,No,17.14698163,TRUE,FALSE,TRUE,FALSE,FALSE,0,2020-02-20,$19.05,1 Year,One Line,No Internet Service
0308-GIQJT,Male,1,No,No,2,2,1,Bank transfer (automatic),105.75,7382.85,No,69.8141844,FALSE,FALSE,TRUE,TRUE,TRUE,0,2015-10-02,$105.75,1 Year,Two or More Lines,Fiber Optic
0308-IVGOK,Female,0,No,No,0,1,1,Credit card (automatic),40.4,422.6,No,10.46039604,TRUE,FALSE,FALSE,TRUE,FALSE,0,2020-09-10,$40.40,1 Year,No Phone Service,DSL
0310-MVLET,Female,0,Yes,Yes,2,2,0,Electronic check,99.15,6010.05,Yes,60.61573374,TRUE,TRUE,TRUE,TRUE,TRUE,3,2016-07-08,$99.15,Month-to-Month,Two or More Lines,Fiber Optic
0310-SUCIN,Female,0,Yes,No,1,1,1,Bank transfer (automatic),84.8,6046.1,No,71.29834906,TRUE,FALSE,TRUE,TRUE,TRUE,1,2015-08-18,$84.80,1 Year,One Line,DSL
0310-VQXAM,Male,0,No,No,1,0,0,Mailed check,19.85,178.8,No,9.007556675,FALSE,FALSE,TRUE,FALSE,FALSE,0,2020-10-25,$19.85,Month-to-Month,One Line,No Internet Service
0311-QYWSS,Female,0,No,No,1,1,0,Electronic check,49.45,314.6,No,6.3619818,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-01-13,$49.45,Month-to-Month,One Line,DSL
0311-UNPFF,Female,0,No,No,1,2,0,Bank transfer (automatic),88.8,2274.35,Yes,25.61204955,TRUE,TRUE,TRUE,TRUE,TRUE,0,2019-06-07,$88.80,Month-to-Month,One Line,Fiber Optic
0314-TKOSI,Female,0,No,No,1,1,0,Mailed check,55.15,322.9,No,5.85494107,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-01-28,$55.15,Month-to-Month,One Line,DSL
0315-LVCRK,Male,0,No,No,1,2,0,Electronic check,84.8,888.75,No,10.48054245,FALSE,FALSE,TRUE,TRUE,TRUE,0,2020-09-10,$84.80,Month-to-Month,One Line,Fiber Optic
0318-QUUOB,Male,0,Yes,No,1,2,0,Electronic check,80.55,80.55,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,1,2021-06-25,$80.55,Month-to-Month,One Line,Fiber Optic
0318-ZOPWS,Female,0,Yes,No,1,0,2,Bank transfer (automatic),20.15,973.35,No,48.30521092,TRUE,FALSE,TRUE,FALSE,FALSE,1,2017-07-17,$20.15,2 Year,One Line,No Internet Service
0319-QZTCO,Female,0,Yes,Yes,1,1,0,Credit card (automatic),58.7,168.6,No,2.872231687,TRUE,FALSE,TRUE,TRUE,TRUE,3,2021-04-29,$58.70,Month-to-Month,One Line,DSL
0320-DWVTU,Female,0,No,No,1,2,2,Mailed check,99.5,5424.25,No,54.51507538,TRUE,FALSE,TRUE,TRUE,TRUE,0,2017-01-09,$99.50,2 Year,One Line,Fiber Optic
0320-JDNQG,Male,0,Yes,Yes,1,2,0,Electronic check,99.85,2331.3,Yes,23.34802203,FALSE,TRUE,TRUE,TRUE,TRUE,3,2019-08-15,$99.85,Month-to-Month,One Line,Fiber Optic
0322-CHQRU,Male,0,No,No,1,1,0,Electronic check,45.35,89.5,Yes,1.97353914,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-05-26,$45.35,Month-to-Month,One Line,DSL
0322-YINQP,Male,0,No,No,1,1,0,Mailed check,48.55,48.55,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$48.55,Month-to-Month,One Line,DSL
0323-XWWTN,Male,0,No,Yes,2,0,2,Mailed check,26.4,121.25,No,4.59280303,FALSE,FALSE,TRUE,FALSE,FALSE,2,2021-03-08,$26.40,2 Year,Two or More Lines,No Internet Service
0324-BRPCJ,Female,1,Yes,No,2,2,0,Electronic check,100.2,6851.65,Yes,68.37974052,TRUE,TRUE,TRUE,TRUE,TRUE,1,2015-11-15,$100.20,Month-to-Month,Two or More Lines,Fiber Optic
0325-XBFAC,Male,0,No,No,1,2,0,Electronic check,94.7,740.3,Yes,7.817317846,FALSE,TRUE,TRUE,TRUE,TRUE,0,2020-11-30,$94.70,Month-to-Month,One Line,Fiber Optic
0326-VDYXE,Female,0,Yes,No,2,2,1,Electronic check,97.65,6982.5,No,71.50537634,TRUE,FALSE,TRUE,TRUE,TRUE,1,2015-08-12,$97.65,1 Year,Two or More Lines,Fiber Optic
0327-WFZSY,Male,0,Yes,Yes,2,2,1,Electronic check,100,3835.55,No,38.3555,FALSE,FALSE,TRUE,TRUE,TRUE,3,2018-05-16,$100.00,1 Year,Two or More Lines,Fiber Optic
0328-GRPMV,Female,0,No,No,1,2,0,Electronic check,70.1,70.1,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-06-25,$70.10,Month-to-Month,One Line,Fiber Optic
0329-GTIAJ,Female,0,No,No,1,2,0,Electronic check,97.9,315.3,Yes,3.220633299,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-04-19,$97.90,Month-to-Month,One Line,Fiber Optic
0330-BGYZE,Male,0,Yes,No,2,2,1,Bank transfer (automatic),102.5,6157.6,No,60.07414634,FALSE,FALSE,TRUE,TRUE,TRUE,1,2016-07-24,$102.50,1 Year,Two or More Lines,Fiber Optic
0330-IVZHA,Female,0,Yes,No,1,2,0,Electronic check,69.95,330.15,Yes,4.719799857,TRUE,TRUE,TRUE,TRUE,TRUE,1,2021-03-04,$69.95,Month-to-Month,One Line,Fiber Optic
0334-GDDSO,Male,1,No,No,2,2,0,Electronic check,81.35,233.7,Yes,2.872771973,FALSE,TRUE,TRUE,TRUE,TRUE,0,2021-04-29,$81.35,Month-to-Month,Two or More Lines,Fiber Optic
0334-ZFJSR,Female,0,Yes,No,2,1,1,Credit card (automatic),66.05,3462.1,No,52.41635125,TRUE,FALSE,TRUE,TRUE,TRUE,1,2017-03-14,$66.05,1 Year,Two or More Lines,DSL
0336-KXKFK,Male,0,No,No,0,1,2,Credit card (automatic),61.2,4390.25,No,71.73611111,FALSE,FALSE,FALSE,TRUE,FALSE,0,2015-08-05,$61.20,2 Year,No Phone Service,DSL
0336-PIKEI,Male,1,Yes,No,1,1,2,Bank transfer (automatic),74.4,5360.75,No,72.0530914,FALSE,FALSE,TRUE,TRUE,TRUE,1,2015-07-26,$74.40,2 Year,One Line,DSL
0337-CNPZE,Female,0,No,No,2,2,0,Electronic check,106.3,4443.45,Yes,41.80103481,TRUE,TRUE,TRUE,TRUE,TRUE,0,2018-01-31,$106.30,Month-to-Month,Two or More Lines,Fiber Optic
0343-QLUZP,Male,0,No,No,0,1,2,Bank transfer (automatic),39.6,2424.5,No,61.22474747,FALSE,FALSE,FALSE,TRUE,FALSE,0,2016-06-19,$39.60,2 Year,No Phone Service,DSL
0345-HKJVM,Female,0,No,No,1,2,0,Electronic check,89.3,577.6,Yes,6.468085106,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-01-10,$89.30,Month-to-Month,One Line,Fiber Optic
0345-XMMUG,Female,0,Yes,No,2,2,2,Credit card (automatic),108.9,4854.3,No,44.57575758,TRUE,FALSE,TRUE,TRUE,TRUE,1,2017-11-08,$108.90,2 Year,Two or More Lines,Fiber Optic
0347-UBKUZ,Female,0,No,No,1,0,0,Mailed check,19.9,320.45,No,16.10301508,TRUE,FALSE,TRUE,FALSE,FALSE,0,2020-03-23,$19.90,Month-to-Month,One Line,No Internet Service
0348-SDKOL,Female,0,Yes,No,2,2,0,Credit card (automatic),102.1,5885.4,Yes,57.64348678,TRUE,TRUE,TRUE,TRUE,TRUE,1,2016-10-06,$102.10,Month-to-Month,Two or More Lines,Fiber Optic
0354-VXMJC,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.6,426.65,No,21.76785714,FALSE,FALSE,TRUE,FALSE,FALSE,3,2019-10-02,$19.60,2 Year,One Line,No Internet Service
0354-WYROK,Female,1,Yes,Yes,1,2,0,Electronic check,98.9,2911.3,Yes,29.43680485,TRUE,TRUE,TRUE,TRUE,TRUE,3,2019-02-11,$98.90,Month-to-Month,One Line,Fiber Optic
0356-ERHVT,Male,0,Yes,No,1,1,0,Bank transfer (automatic),45.9,521.9,No,11.37037037,FALSE,FALSE,TRUE,TRUE,TRUE,1,2020-08-14,$45.90,Month-to-Month,One Line,DSL
0356-OBMAC,Female,1,No,No,2,2,2,Bank transfer (automatic),99.9,5706.3,No,57.12012012,TRUE,FALSE,TRUE,TRUE,TRUE,0,2016-10-22,$99.90,2 Year,Two or More Lines,Fiber Optic
0357-NVCRI,Female,0,No,Yes,1,0,0,Credit card (automatic),20.05,471.7,No,23.52618454,TRUE,FALSE,TRUE,FALSE,FALSE,2,2019-08-10,$20.05,Month-to-Month,One Line,No Internet Service
0361-HJRDX,Female,0,No,No,0,1,2,Credit card (automatic),64.35,4539.6,No,70.54545455,TRUE,FALSE,FALSE,TRUE,FALSE,0,2015-09-10,$64.35,2 Year,No Phone Service,DSL
0362-RAOQO,Female,0,No,No,1,0,2,Credit card (automatic),19.65,830.25,No,42.2519084,TRUE,FALSE,TRUE,FALSE,FALSE,0,2018-01-17,$19.65,2 Year,One Line,No Internet Service
0362-ZBZWJ,Male,0,No,No,2,2,0,Electronic check,84.9,3067.2,Yes,36.12720848,FALSE,TRUE,TRUE,TRUE,TRUE,0,2018-07-23,$84.90,Month-to-Month,Two or More Lines,Fiber Optic
0363-QJVFX,Male,0,No,No,2,2,0,Credit card (automatic),108.15,3432.9,Yes,31.74202497,FALSE,TRUE,TRUE,TRUE,TRUE,0,2018-12-03,$108.15,Month-to-Month,Two or More Lines,Fiber Optic
0363-SVHYR,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),86.85,6263.8,No,72.12204951,FALSE,FALSE,TRUE,TRUE,TRUE,3,2015-07-24,$86.85,2 Year,Two or More Lines,DSL
0365-BZUWY,Male,0,Yes,No,2,2,0,Electronic check,102.55,1742.5,No,16.99171136,FALSE,FALSE,TRUE,TRUE,TRUE,1,2020-02-25,$102.55,Month-to-Month,Two or More Lines,Fiber Optic
0365-GXEZS,Male,0,Yes,No,1,2,0,Electronic check,78.2,1468.75,No,18.78196931,FALSE,FALSE,TRUE,TRUE,TRUE,1,2020-01-01,$78.20,Month-to-Month,One Line,Fiber Optic
0365-TRTPY,Female,0,No,No,2,2,0,Bank transfer (automatic),91.2,3382.3,No,37.08662281,TRUE,FALSE,TRUE,TRUE,TRUE,0,2018-06-23,$91.20,Month-to-Month,Two or More Lines,Fiber Optic
0366-NQSHS,Male,0,No,No,1,0,0,Mailed check,19.35,46.35,No,2.395348837,FALSE,FALSE,TRUE,FALSE,FALSE,0,2021-05-14,$19.35,Month-to-Month,One Line,No Internet Service
0369-ZGOVK,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),70.4,1992.2,No,28.29829545,TRUE,FALSE,TRUE,TRUE,TRUE,3,2019-03-18,$70.40,1 Year,One Line,Fiber Optic
0373-AIVNJ,Male,0,No,No,0,1,1,Mailed check,39.55,373,No,9.431099874,FALSE,FALSE,FALSE,TRUE,FALSE,0,2020-10-12,$39.55,1 Year,No Phone Service,DSL
0374-AACSZ,Female,0,No,No,1,1,0,Electronic check,50.15,50.15,No,1,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-06-25,$50.15,Month-to-Month,One Line,DSL
0374-FIUCA,Male,0,Yes,No,1,0,2,Credit card (automatic),20.4,1414.45,No,69.33578431,FALSE,FALSE,TRUE,FALSE,FALSE,1,2015-10-17,$20.40,2 Year,One Line,No Internet Service
0374-IOEGQ,Female,0,No,No,1,1,0,Electronic check,44.6,122.7,No,2.751121076,TRUE,FALSE,TRUE,TRUE,TRUE,0,2021-05-03,$44.60,Month-to-Month,One Line,DSL
0375-HVGXO,Female,0,No,No,0,1,0,Electronic check,34.7,34.7,Yes,1,TRUE,TRUE,FALSE,TRUE,FALSE,0,2021-06-25,$34.70,Month-to-Month,No Phone Service,DSL
0376-OIWME,Male,0,Yes,No,1,2,0,Electronic check,93.6,3366.05,No,35.96207265,FALSE,FALSE,TRUE,TRUE,TRUE,1,2018-07-28,$93.60,Month-to-Month,One Line,Fiber Optic
0376-YMCJC,Male,0,No,No,2,2,0,Electronic check,90.6,1943.2,Yes,21.44812362,FALSE,TRUE,TRUE,TRUE,TRUE,0,2019-10-12,$90.60,Month-to-Month,Two or More Lines,Fiber Optic
0377-JBKKT,Male,0,Yes,Yes,1,1,0,Mailed check,57.95,1271.8,No,21.94650561,FALSE,FALSE,TRUE,TRUE,TRUE,3,2019-09-27,$57.95,Month-to-Month,One Line,DSL
0378-CJKPV,Female,0,Yes,No,2,2,2,Credit card (automatic),112.1,7965.95,No,71.06110616,TRUE,FALSE,TRUE,TRUE,TRUE,1,2015-08-25,$112.10,2 Year,Two or More Lines,Fiber Optic
0378-NHQXU,Female,0,Yes,Yes,2,2,0,Electronic check,88.25,1460.65,Yes,16.55127479,TRUE,TRUE,TRUE,TRUE,TRUE,3,2020-03-09,$88.25,Month-to-Month,Two or More Lines,Fiber Optic
0378-TOVMS,Female,0,No,No,1,2,0,Electronic check,85.8,272.2,Yes,3.172494172,TRUE,TRUE,TRUE,TRUE,TRUE,0,2021-04-20,$85.80,Month-to-Month,One Line,Fiber Optic
0378-XSZPU,Male,0,Yes,No,1,1,1,Credit card (automatic),60.3,3563.8,Yes,59.10116086,FALSE,TRUE,TRUE,TRUE,TRUE,1,2016-08-23,$60.30,1 Year,One Line,DSL
